tld,dot_num,avg_host,max_host,avg_path,max_path,class
ru,0,10.0,10,6.0,6,bad
com,0,8.0,8,2.6666666666666665,6,bad
com,0,22.0,22,4.8,7,bad
edu,1,5.0,7,0.0,0,good
com,0,12.0,12,3.5,8,bad
org,1,5.5,9,19.333333333333332,27,good
eu,1,3.6666666666666665,6,8.0,8,bad
com,1,8.5,14,3.0,6,good
ru,1,3.0,3,4.5,8,good
com,0,10.0,10,4.333333333333333,6,bad
pt,0,8.0,8,3.5,7,bad
edu,2,5.666666666666667,7,6.0,6,good
com,0,12.0,12,6.0,6,bad
com,0,9.0,9,6.0,9,bad
net,1,6.0,9,4.5,8,good
cn,0,7.0,7,1.0,2,bad
ir,1,4.5,6,0.0,0,good
org,1,5.5,9,8.666666666666666,18,good
org,1,3.5,4,9.0,14,good
br,1,5.0,5,12.285714285714286,50,good
org,1,7.5,9,3.5,6,good
org,0,21.0,21,6.066666666666666,9,good
ma,0,4.0,5,8.571428571428571,32,bad
org,1,9.5,16,3.8,6,good
org,1,3.0,3,9.0,13,good
ru,0,13.0,13,2.6666666666666665,4,bad
com,0,5.0,5,7.0,7,bad
org,1,5.0,8,25.0,46,good
com,0,11.0,11,7.0,7,bad
com,1,6.333333333333333,8,4.454545454545454,10,good
com,1,4.0,5,10.25,15,good
com,0,7.0,7,3.5,7,bad
com,0,15.0,15,7.857142857142857,32,bad
com,0,10.0,10,3.0,6,bad
com,1,9.5,11,4.833333333333333,8,good
vu,1,6.5,11,0.0,0,bad
com,1,5.0,7,3.0,6,bad
com,0,6.0,6,4.5,9,good
com,0,9.0,9,0.0,0,bad
com,1,8.0,13,5.5,10,good
org,1,5.5,6,0.0,0,bad
su,1,3.5,4,4.5,6,bad
com,1,5.5,9,8.0,14,bad
com,1,15.0,16,3.75,6,bad
com,0,6.0,6,4.5,7,bad
it,0,9.0,9,5.4,9,bad
ch,2,3.6666666666666665,5,8.833333333333334,18,good
edu.pk,1,3.0,3,7.0,7,bad
net,0,11.0,11,0.0,0,bad
com,1,6.5,10,6.5,10,good
rs,0,8.0,8,4.333333333333333,7,bad
to,1,2.0,3,4.25,11,bad
org,1,6.0,9,4.0,4,good
es,1,7.5,12,4.125,7,good
cl,0,12.0,12,11.8,25,bad
com,1,9.0,9,5.0,5,good
com,1,6.5,10,5.714285714285714,13,good
za,1,9.5,17,4.5,7,bad
com,0,14.0,14,6.4,13,bad
ru,1,3.0,3,4.0,4,good
com,0,9.0,9,5.666666666666667,10,bad
org,0,4.0,4,6.666666666666667,13,good
com,1,12.5,20,7.0,10,bad
org,1,6.0,9,3.5714285714285716,5,good
org,0,15.0,15,7.4,17,bad
com,1,7.0,11,3.5,4,bad
com,1,6.0,9,4.529411764705882,9,good
org,0,15.0,15,5.5,10,bad
com.pl,0,6.0,6,6.333333333333333,12,bad
org,1,6.0,10,8.4,17,good
eu,1,8.5,10,8.2,22,bad
com,2,5.333333333333333,10,0.0,0,bad
edu,1,5.5,8,7.75,9,good
nl,0,14.0,14,9.0,9,bad
com.au,0,7.0,7,11.0,32,bad
org,1,6.0,9,8.0,10,good
com,1,10.0,12,5.090909090909091,10,good
fr,1,4.5,5,4.0,8,bad
com,1,4.5,6,5.5,8,bad
ro,0,4.0,4,6.0,6,bad
com,1,5.5,8,6.333333333333333,7,good
org,1,5.0,7,6.176470588235294,15,good
at,1,6.0,6,0.5,1,good
ru,0,3.0,3,0.0,0,good
org,1,6.0,10,5.0,6,good
org,1,5.0,7,3.5,6,good
ru,0,3.0,3,0.0,0,good
com,1,6.5,10,5.75,10,good
com,1,7.5,12,4.75,9,good
com,1,8.5,13,6.0,6,good
com,1,4.0,5,0.0,0,good
gov,1,6.0,9,9.5,11,good
de,1,3.0,3,3.875,8,good
gov,1,9.666666666666666,11,8.333333333333334,18,good
eu,0,12.0,12,7.0,7,bad
de,1,4.666666666666667,8,6.75,10,good
br,1,2.5,3,6.666666666666667,10,good
org,1,6.0,9,4.0,4,good
edu.au,1,7.5,8,4.5,9,good
com,1,6.5,9,3.25,6,good
com,1,12.5,17,3.8,7,bad
net,0,10.0,10,3.0,5,bad
gov,2,2.6666666666666665,3,17.333333333333332,19,good
fr,1,7.0,10,4.666666666666667,10,good
ru,1,7.5,12,0.0,0,good
gov,1,5.0,7,4.666666666666667,10,good
org,1,5.5,9,4.0,4,good
org,1,5.5,9,3.75,9,good
org,1,15.5,28,2.5,4,good
org.in,0,3.0,3,3.6,5,bad
com,0,6.0,6,0.0,0,bad
com,0,23.0,23,3.25,7,bad
org,1,5.5,9,3.5,4,good
su,0,9.0,9,4.0,6,bad
edu,1,7.0,7,3.6666666666666665,6,good
com,0,3.5,5,6.230769230769231,32,bad
org,0,13.0,13,5.8,8,good
com,1,4.5,6,5.9,10,good
org,0,6.0,6,2.5,5,bad
com,0,8.0,8,6.4,10,bad
nl,0,8.0,8,9.0,9,bad
com,0,7.0,7,5.666666666666667,10,good
nz,2,5.666666666666667,7,4.5,9,good
ca,1,5.0,7,4.75,8,good
org,1,5.333333333333333,7,0.0,0,bad
org,1,12.5,19,7.0,20,bad
com,1,13.5,14,5.142857142857143,13,good
org.cn,1,3.0,3,0.0,0,bad
com,1,10.5,11,5.0,7,bad
org,1,6.0,9,29.0,54,good
net,1,4.666666666666667,6,5.0,5,bad
co,0,4.0,4,5.25,10,good
jp,2,4.333333333333333,8,4.0,8,good
com,0,5.0,5,0.0,0,good
br,1,5.0,6,5.375,11,bad
com,0,17.0,17,5.8,10,bad
com,0,16.0,16,5.444444444444445,11,bad
com.ar,1,5.5,8,5.2727272727272725,13,good
com.br,0,10.0,10,5.5,7,bad
com,0,7.0,7,5.0,5,bad
pf,1,3.5,4,5.8,9,good
us,0,16.0,16,5.666666666666667,9,bad
org,0,10.0,10,5.0,7,good
fm,1,8.0,8,3.5,5,bad
ru,0,14.0,14,4.333333333333333,8,bad
tv,1,6.0,9,0.0,0,good
ro,2,3.25,4,5.0,5,bad
edu.pk,1,3.0,3,5.0,5,bad
com,1,4.0,5,3.3333333333333335,8,good
com,1,4.0,7,7.857142857142857,16,bad
pl,0,10.0,10,7.0,11,bad
es,0,8.0,8,6.0,6,bad
edu,1,4.0,4,5.285714285714286,8,good
com,0,17.0,17,3.6666666666666665,5,bad
com,1,5.5,8,5.25,7,bad
com,1,14.0,24,6.833333333333333,15,bad
cf,1,11.5,17,6.5,8,bad
xyz,0,7.0,7,16.142857142857142,58,bad
com.sg,0,8.0,8,6.0,6,bad
com,1,7.0,11,5.6,13,good
com.br,0,8.0,8,2.5,5,bad
org,1,5.5,9,6.0,12,good
com,1,5.0,7,0.0,0,bad
com,0,5.5,6,0.0,0,bad
dk,1,6.0,9,4.5,6,good
org,1,5.333333333333333,9,12.0,20,good
ru,0,11.0,11,4.0,5,bad
com,0,12.0,12,10.5,32,bad
com,0,10.0,10,8.0,8,bad
com,1,4.0,5,4.0,9,good
com,1,6.0,7,1.0,2,good
com,0,12.0,12,3.0,6,bad
gov,1,4.666666666666667,7,9.0,13,good
com,0,17.0,17,2.0,2,bad
net,0,11.0,11,2.3333333333333335,3,bad
ru,1,4.0,4,4.666666666666667,7,good
ru,1,5.5,8,2.3333333333333335,4,good
com,1,5.5,6,6.5,9,good
org,1,5.5,9,29.0,54,good
com,0,12.0,12,3.857142857142857,8,bad
th,2,4.333333333333333,7,5.25,8,bad
com,0,6.0,6,3.0,6,bad
com,0,27.0,27,1.6666666666666667,5,bad
com,0,5.0,5,7.0,7,bad
com,0,13.0,13,6.0,6,bad
org,1,5.5,9,6.0,8,good
org,1,6.0,9,5.5,7,good
com,0,8.0,8,5.0,5,bad
fr,0,3.5,5,2.5,5,bad
org,1,6.0,9,6.0,8,good
xyz,0,13.0,13,7.0,11,bad
com,0,10.0,10,5.333333333333333,7,bad
dk,1,10.5,18,13.0,19,good
uk,3,4.0,6,4.1,12,good
com,1,4.0,5,6.0,8,good
com,0,3.5,5,8.0,8,bad
net,0,14.0,14,5.666666666666667,8,bad
com,0,13.0,13,4.2,7,bad
com,0,17.0,17,7.0,7,bad
com,1,5.0,7,10.0,10,good
de,2,10.666666666666666,16,3.5,4,bad
com,2,5.333333333333333,8,2.0,4,bad
ca,1,12.5,19,4.333333333333333,10,good
com,0,24.0,24,3.0,5,bad
pw,0,8.0,8,3.0,5,bad
com,1,5.0,7,3.5833333333333335,9,good
is,1,4.5,6,0.5,1,good
com,0,10.0,10,0.0,0,bad
com,1,6.5,7,6.5,7,good
net,1,4.5,5,0.5,1,good
com,1,3.6666666666666665,6,12.666666666666666,32,bad
org,1,5.5,9,10.666666666666666,17,good
com,1,3.5,4,3.857142857142857,9,good
com,0,9.0,9,12.5,32,bad
it,1,6.5,10,8.0,8,bad
org,1,5.5,9,22.0,38,good
org,0,11.0,11,3.3333333333333335,4,bad
edu.ph,1,5.0,6,4.1,12,good
com,0,29.0,29,9.0,10,bad
work,0,14.0,14,5.333333333333333,7,bad
org,1,6.0,10,5.5,7,good
org,1,5.5,9,5.8,10,good
ae,1,6.5,10,9.0,9,bad
de,1,9.333333333333334,16,4.888888888888889,10,bad
gov.ar,1,6.0,7,17.0,32,good
com,0,13.0,13,5.0,5,bad
com,1,7.0,9,7.8,16,good
hu,1,6.0,9,5.0,5,bad
ru,0,10.0,10,3.5,4,bad
com,0,14.0,14,6.888888888888889,16,bad
click,0,10.0,10,6.5,10,bad
top,1,11.0,16,0.0,0,bad
com,0,7.0,7,4.0,7,bad
uk,1,4.0,6,6.0,11,bad
com,0,22.0,22,4.166666666666667,10,bad
com,1,7.333333333333333,11,5.0,6,good
edu.tw,1,4.0,4,7.333333333333333,14,good
com,1,6.5,9,0.0,0,bad
net,1,8.0,9,0.0,0,good
tv,2,5.0,6,4.5,6,bad
com,2,6.0,9,5.785714285714286,12,good
com,0,8.0,8,4.857142857142857,8,bad
net,1,8.0,13,5.333333333333333,8,good
org,1,8.0,13,5.0,7,good
ru,0,6.5,7,5.0,7,bad
info,0,5.0,6,7.166666666666667,16,bad
org,1,17.5,24,6.333333333333333,10,bad
com,0,6.0,6,8.0,8,bad
jp,1,4.5,7,8.0,8,bad
me,0,15.0,15,4.266666666666667,8,good
ru,0,11.0,11,3.5,4,bad
edu.au,1,5.0,7,4.142857142857143,8,good
com,1,6.666666666666667,8,0.0,0,good
com,0,9.0,9,5.0,7,bad
in,0,1.0,1,6.0,8,bad
lk,0,16.0,16,8.0,8,bad
com,1,4.0,6,0.0,0,bad
com,1,8.0,13,6.0,6,good
com,0,9.0,9,6.25,7,bad
com,1,4.5,7,6.25,9,good
org,0,30.0,30,5.0,6,bad
org,0,10.0,10,7.0,7,bad
com,1,3.0,3,7.0,10,good
org,1,5.5,9,5.5,7,good
org,1,6.0,9,4.5,5,good
com,0,29.0,29,6.5,11,bad
com,2,5.666666666666667,11,3.3076923076923075,9,good
ru,0,2.0,2,7.0,8,good
ca,2,5.0,7,0.5,1,good
ru,0,6.5,7,5.0,5,bad
org,1,3.0,3,4.857142857142857,9,good
org,2,4.0,9,3.0,5,good
com,0,11.0,11,5.0,5,bad
us,2,4.0,7,3.5,6,good
ie,1,3.0,3,6.0,10,good
com.pl,0,4.0,4,0.0,0,bad
gov,2,4.333333333333333,7,6.2727272727272725,13,good
in,0,7.0,7,3.8,6,bad
org.uk,1,5.0,7,0.0,0,good
tk,1,4.5,6,0.0,0,bad
com,0,6.0,6,9.0,9,good
org,0,2.0,2,9.0,13,good
com,1,7.0,11,5.538461538461538,12,good
info,0,8.0,8,7.0,11,bad
org,0,8.0,8,6.0,6,good
com,0,9.0,9,4.5,8,bad
dk,1,2.5,3,4.428571428571429,7,good
com,0,8.0,8,4.0,5,bad
ca,1,8.5,9,7.333333333333333,9,good
com,1,9.2,26,0.0,0,bad
org,1,5.5,9,5.333333333333333,13,good
com,1,5.666666666666667,10,5.0,7,good
com,0,17.0,17,0.0,0,bad
com.mx,0,7.0,7,6.2,32,bad
org,1,5.5,9,9.0,14,good
com,1,11.0,12,6.923076923076923,14,good
com,1,7.0,11,0.0,0,good
edu.tr,1,5.5,7,3.5,6,good
me,0,5.0,5,5.0,5,bad
ru,1,5.0,7,5.75,8,good
com,1,7.5,11,6.0,6,bad
org,1,5.5,9,4.0,4,good
net,0,11.0,11,4.333333333333333,6,bad
org,0,6.0,6,8.0,8,good
info,0,8.0,8,11.5,32,bad
rs,0,11.0,11,7.0,15,bad
ru,0,10.0,10,3.5,4,bad
org,0,15.0,15,0.0,0,good
com,1,8.0,13,3.0,6,good
eu,0,7.5,11,5.166666666666667,16,bad
free.fr,1,8.5,10,0.0,0,good
com,0,11.0,11,10.0,28,bad
com,1,4.0,5,0.0,0,bad
ru,0,6.0,6,25.0,25,bad
org,1,5.5,9,5.5,7,good
eu,3,5.5,8,3.0,4,good
edu,1,7.0,7,5.0,9,good
net,1,15.666666666666666,24,5.0,18,bad
com.ar,0,17.0,17,4.5,6,bad
ru,0,11.0,11,4.333333333333333,5,bad
top,1,9.5,12,6.857142857142857,12,bad
com,1,5.0,6,7.333333333333333,10,good
gov,1,5.0,6,4.8,6,good
com,1,10.0,17,5.0,8,good
ru,0,13.0,13,5.166666666666667,10,bad
com,1,9.0,13,0.0,0,bad
ae,0,9.0,9,6.0,12,bad
ru,1,5.5,8,6.5,8,good
org,1,4.5,6,0.0,0,bad
org,0,11.0,11,8.25,13,good
com,1,10.5,11,7.0,8,good
fr,1,6.0,10,4.0,5,bad
com.au,0,7.0,7,3.75,6,bad
com,0,14.0,14,6.0,6,bad
com,1,5.5,8,0.0,0,good
com,0,7.0,7,0.0,0,good
com,1,2.5,3,6.0,12,bad
dk,0,7.0,7,6.0,6,bad
com,1,4.5,6,5.555555555555555,9,good
ca,1,11.5,14,3.5,6,good
com,1,9.0,11,5.0,5,bad
org,1,2.5,3,2.7142857142857144,4,good
com,1,7.5,12,3.0,4,good
org,1,5.5,9,22.0,32,good
com,0,13.0,13,7.0,7,bad
com,0,9.0,9,5.0,5,bad
cl,0,9.0,9,0.0,0,bad
edu,1,4.5,6,20.75,59,good
com,1,3.0,3,5.0,5,good
org.uk,1,6.5,10,5.5,7,good
com,1,4.5,6,6.0,6,good
org,1,6.0,9,14.0,24,good
net,0,4.5,5,6.0,14,bad
com,0,16.0,16,4.6,8,bad
net,3,6.25,10,9.461538461538462,40,good
org,1,6.0,10,5.0,6,good
eu,0,11.0,11,4.333333333333333,6,bad
com,1,7.0,7,8.0,8,good
edu,1,5.5,8,4.666666666666667,6,good
com,0,7.0,7,3.5,5,bad
org,1,6.0,9,29.0,54,good
jp,2,5.333333333333333,8,4.5,8,good
za,1,3.5,5,4.75,9,bad
ru,0,8.0,8,3.5,5,bad
org,0,6.0,6,4.0,7,bad
com,1,3.0,5,7.0,11,good
com,0,9.0,9,3.3333333333333335,5,bad
com,1,6.0,9,6.2,14,good
com,0,9.0,9,7.0,7,bad
cymru,1,9.0,9,5.333333333333333,7,good
com.br,0,17.0,17,8.333333333333334,32,bad
net,0,6.0,6,8.0,8,bad
biz,1,7.5,10,14.5,25,bad
com,0,10.0,10,5.142857142857143,12,good
com,1,5.5,8,4.090909090909091,8,good
ro,1,8.5,14,4.5,5,bad
it,0,13.0,13,4.6,8,bad
com,0,10.0,10,5.0,9,bad
ru,0,13.0,13,3.5,4,bad
by,0,10.0,10,2.6666666666666665,3,bad
ga,0,5.0,5,4.5,6,bad
com,1,7.0,11,4.5,5,good
ru,1,3.0,3,4.0,8,good
org,1,3.6666666666666665,5,3.75,5,bad
gov.au,2,4.0,6,5.333333333333333,7,good
com,0,5.0,6,5.333333333333333,10,bad
online,0,6.0,6,0.0,0,bad
org,0,10.0,10,2.5,3,bad
net,3,6.75,12,39.5,76,bad
com,1,10.0,12,0.0,0,good
com,0,10.0,10,7.0,7,bad
com,1,6.5,10,4.5,5,good
org,0,23.0,23,3.0,6,good
com,1,11.5,18,10.5,29,bad
com,0,10.0,10,4.666666666666667,8,bad
org,0,17.0,17,0.0,0,good
org,0,6.0,6,8.0,8,bad
org,1,5.5,9,3.0,5,good
com,1,6.0,9,5.333333333333333,7,good
edu,2,5.333333333333333,7,5.5,6,good
pt,1,4.0,7,6.8,17,good
com,1,6.5,7,6.5,7,good
com,0,18.0,18,3.0,3,bad
ru,0,4.5,7,6.0,6,bad
com,1,6.5,10,3.0,6,good
gov.au,2,7.333333333333333,16,4.333333333333333,6,good
nl,0,11.0,11,0.0,0,bad
no,1,3.0,4,3.0,3,good
org,1,7.5,9,3.5,6,good
com,0,9.0,9,5.5,9,bad
com,0,12.0,12,4.0,7,bad
com,1,7.5,9,4.4,7,bad
net,1,4.5,6,7.0,14,good
pl,0,3.0,3,7.75,32,bad
org,1,5.5,9,9.0,14,good
org,1,5.5,9,14.0,24,good
com,0,20.0,20,4.2,8,bad
org,1,6.0,9,0.0,0,good
com,0,7.5,8,3.75,6,bad
org,1,6.0,9,5.5,7,good
com,0,14.0,14,3.75,6,bad
com,0,5.0,5,6.0,6,bad
com,1,7.0,11,4.75,9,good
id,1,4.0,6,8.0,10,bad
net.au,0,7.0,7,5.666666666666667,7,bad
com,1,6.5,10,5.076923076923077,8,good
net,0,9.0,9,9.0,9,bad
us,0,9.0,9,5.5,12,bad
org,0,18.0,18,4.8,16,bad
com,0,12.0,12,11.0,30,bad
com,1,4.5,6,5.3,10,good
mil,2,4.666666666666667,7,6.333333333333333,8,good
name,1,5.5,7,3.3333333333333335,5,bad
nl,2,4.666666666666667,7,0.5,1,good
net,1,4.5,6,0.0,0,good
org,1,8.5,9,4.363636363636363,14,good
org,1,7.0,11,4.75,10,good
com,1,12.5,16,0.0,0,good
org,1,3.5,4,4.6,8,good
ca,2,2.6666666666666665,3,3.857142857142857,5,good
com,1,7.5,12,2.875,6,good
gr,0,10.0,10,5.666666666666667,7,bad
fr,0,8.0,8,7.4375,32,bad
ie,2,6.333333333333333,9,3.5,6,good
com,0,13.0,13,3.9,11,good
org,1,5.5,9,5.0,6,good
com,1,7.0,11,6.333333333333333,10,good
com,0,10.5,15,3.5,4,bad
com,1,6.5,11,1.5,3,good
org,1,5.5,9,65.0,126,good
org,1,3.0,5,5.285714285714286,8,good
org,1,3.5,4,4.0,4,good
com,0,9.0,9,6.0,6,bad
net,0,5.0,6,7.0,7,bad
gov,2,3.6666666666666665,5,6.0,10,good
de,2,6.4,15,8.0,8,bad
com,0,18.0,18,3.2,8,good
com,1,6.0,9,5.5,6,good
com,0,8.0,8,9.0,9,bad
com,1,9.0,15,5.0,5,bad
com,1,6.0,8,5.75,7,good
edu,1,5.5,8,6.142857142857143,11,good
org,1,5.5,9,8.5,13,good
pl,0,7.0,7,7.0,7,bad
fr,1,3.5,4,6.666666666666667,11,good
org,1,6.0,9,4.0,5,good
net,0,5.0,5,6.4,10,bad
fr,0,9.0,9,2.75,4,bad
com,0,11.0,11,5.0,10,good
pl,0,17.0,17,6.5,10,bad
com,1,5.0,6,14.0,14,bad
it,1,10.0,17,8.0,8,bad
com,1,11.0,14,5.0,10,good
edu,2,5.0,6,5.857142857142857,8,good
com,0,10.0,10,8.0,8,bad
uk,2,6.25,13,8.666666666666666,14,good
com,1,4.5,7,5.5,6,good
net,0,8.0,8,5.0,5,bad
uk,3,5.25,9,3.0,8,good
com,1,4.5,6,0.0,0,bad
com,1,4.5,6,4.818181818181818,7,good
com,0,14.0,14,5.5,8,bad
gov,1,4.0,5,5.0,8,good
com,1,3.0,3,5.5,8,good
ru,2,4.0,6,6.333333333333333,9,good
com,1,7.0,7,4.428571428571429,6,bad
com,1,2.5,3,4.5,7,good
edu,2,6.333333333333333,7,3.5,6,good
org,0,4.0,5,6.0,13,good
ru,1,6.0,9,7.333333333333333,12,good
com.br,0,20.0,20,5.6,10,bad
net,1,11.0,12,8.0,27,bad
ru,1,4.0,5,5.857142857142857,10,bad
com,0,12.0,12,3.75,5,bad
com,0,18.0,18,6.0,11,bad
uk,2,13.666666666666666,20,5.777777777777778,7,bad
org,1,6.0,9,4.0,4,good
gov,2,3.0,3,4.777777777777778,8,good
com.au,0,8.0,8,4.333333333333333,7,bad
com,0,18.0,18,7.0,7,bad
com,1,7.5,12,7.0,10,good
it,0,20.0,20,6.666666666666667,10,bad
com,0,13.0,13,4.0,7,bad
org,0,8.0,8,5.666666666666667,8,good
org,0,10.0,10,7.0,11,good
org,1,6.0,9,6.666666666666667,12,good
com,0,13.0,13,0.0,0,bad
com,0,13.0,13,8.0,8,bad
top,0,5.5,6,4.5,6,bad
pl,0,9.0,9,6.0,6,bad
yandex.ru,0,5.0,5,2.5,3,good
info,0,7.0,11,5.5,7,bad
org,0,5.0,5,4.666666666666667,7,good
com,0,14.0,14,5.625,10,bad
ru,1,6.5,10,3.0,3,bad
com,0,4.0,4,3.6666666666666665,9,bad
org,1,5.5,9,5.0,6,good
com,2,5.0,9,7.0,7,bad
org,1,3.5,4,5.0,7,good
com,1,10.0,16,6.0,9,bad
org.br,0,13.0,13,4.333333333333333,5,bad
org,1,6.5,9,5.25,9,good
net,0,6.0,6,4.5,6,bad
com,1,4.0,5,4.368421052631579,10,good
com,1,8.5,14,4.3,11,good
ca,2,5.0,7,0.5,1,good
gov,1,4.0,5,4.8,8,good
com,0,15.0,15,5.0,7,bad
com,1,7.0,11,4.0,5,good
ru,0,7.0,7,3.5,4,bad
com,0,6.0,6,8.333333333333334,32,bad
su,3,6.25,8,4.0,5,bad
ru,0,10.0,10,4.25,8,bad
com,1,2.5,3,5.75,8,good
org,1,6.0,9,9.666666666666666,17,good
me,1,8.5,9,6.0,6,bad
edu,1,5.5,6,5.0,9,good
ca,1,6.0,9,5.0,7,good
com,1,12.0,16,3.25,5,bad
org,1,6.5,10,0.0,0,good
info,1,6.5,10,0.0,0,good
gov.uk,1,3.0,3,11.625,28,good
com,0,15.0,15,7.0,7,bad
org,1,7.5,8,3.0,6,good
com,1,11.5,20,7.0,7,bad
com.br,0,7.0,7,4.0,6,bad
mil,2,4.666666666666667,7,3.8,6,good
com,1,5.0,6,7.333333333333333,11,good
gov,1,7.5,11,4.0,8,good
ru,1,6.5,10,3.3333333333333335,6,good
edu,2,5.0,7,6.666666666666667,11,good
org,1,6.0,9,7.0,9,good
org,1,4.0,5,5.375,8,good
org,1,5.5,9,4.5,5,good
ca,1,5.0,7,2.6666666666666665,8,good
com,0,15.0,15,4.0,4,good
com,1,15.0,16,0.0,0,bad
com,0,11.0,11,7.0,7,bad
cat,0,15.0,15,2.6666666666666665,3,bad
org,1,5.5,9,3.6666666666666665,5,good
com,1,8.5,14,5.0,10,good
ro,1,3.0,4,5.0,5,bad
com,0,16.0,16,9.8,32,bad
gov,1,4.666666666666667,7,0.0,0,good
edu,2,5.333333333333333,8,3.4,5,good
work,0,13.0,13,11.0,11,bad
org,1,4.25,9,5.0,7,good
com,1,6.5,10,5.75,12,bad
com,0,12.0,12,6.0,6,bad
com,1,3.5,4,6.5,10,good
org,1,5.5,9,6.0,8,good
com,1,4.5,7,7.333333333333333,8,good
com,0,15.0,15,6.0,8,bad
ru,1,6.0,8,0.0,0,bad
com,1,3.0,3,4.842105263157895,14,good
gov,1,4.5,5,9.0,12,good
com,0,16.0,16,7.666666666666667,10,bad
vu,1,7.0,12,2.5,3,bad
pt,1,3.6666666666666665,6,9.0,14,good
top,0,15.0,15,5.0,6,bad
com,0,8.0,8,6.0,6,bad
com,0,10.0,10,7.0,7,bad
ca,1,9.5,13,6.333333333333333,9,good
com,1,4.5,6,5.4,8,good
com,0,6.0,6,5.0,7,bad
com,0,5.0,5,3.0,3,good
org,1,5.5,9,8.8,14,good
es,1,3.0,4,5.5,10,good
org,1,5.5,6,6.375,13,good
org,1,5.5,9,5.8,10,good
org,1,5.5,9,11.0,18,good
top,1,7.5,10,5.8,8,bad
com,1,4.5,6,8.5,14,good
com,1,9.0,11,5.666666666666667,9,good
ru,0,3.5,4,5.0,5,bad
org,1,5.5,7,7.5,13,good
com,1,5.166666666666667,8,0.0,0,bad
org,0,14.0,14,8.0,10,bad
com,0,14.0,14,10.727272727272727,39,bad
pt,1,2.5,3,6.0,8,good
com,0,10.0,10,5.5,8,bad
ru,0,9.0,9,4.0,5,bad
ca,2,3.6666666666666665,5,3.5,6,good
nz,2,3.0,4,3.8,6,good
gov.tr,1,7.5,12,4.0,5,good
nz,2,3.6666666666666665,6,3.5,6,good
org,1,5.5,9,9.666666666666666,24,good
za,2,4.0,5,3.5,6,good
com,0,17.0,17,7.0,7,bad
cm,1,13.0,21,3.0,6,bad
com,0,14.0,14,3.7777777777777777,7,good
com,1,5.0,6,0.0,0,good
com,0,8.0,8,4.833333333333333,7,bad
com,0,17.0,17,7.0,7,bad
com,1,4.0,5,3.6666666666666665,5,good
org,1,2.6666666666666665,3,5.75,13,good
com,1,4.5,6,5.636363636363637,22,good
pl,1,7.0,9,11.0,11,bad
org,1,5.5,9,5.0,6,good
com,0,9.0,9,8.6,32,bad
edu.au,1,5.0,7,3.5,6,good
org,1,5.5,9,5.0,6,good
org,1,7.0,11,4.0,7,good
com,1,8.5,10,0.0,0,good
gov,1,3.0,3,0.0,0,good
de,0,7.0,9,3.5,4,bad
work,0,15.0,15,4.25,8,bad
org,1,5.0,9,3.0,5,good
org,1,8.5,9,4.333333333333333,7,good
com,1,9.0,13,3.4285714285714284,8,good
net,0,5.0,5,7.5,10,good
org,0,14.0,14,8.0,10,bad
com,1,10.0,18,5.0,15,bad
com.br,0,18.0,18,5.333333333333333,7,bad
org,1,9.5,14,5.0,10,good
es,1,4.5,6,5.5,10,good
org,0,14.0,14,0.0,0,good
ru,1,3.5,4,6.5,12,good
org,1,8.5,14,7.444444444444445,12,good
com,0,12.0,12,5.0,9,bad
edu,1,8.0,9,3.0,6,good
com,0,13.0,13,8.5,32,bad
org,1,6.0,10,3.5,4,good
uk,1,8.0,14,4.0,4,bad
com,0,14.0,14,4.25,12,bad
biz,0,9.0,9,2.8333333333333335,9,bad
za,1,4.5,7,4.0,5,good
nl,1,7.0,7,2.0,3,good
com,0,6.0,6,8.5,13,good
top,0,4.0,4,6.0,6,bad
biz,1,3.3333333333333335,6,0.0,0,bad
com,0,4.0,5,7.0,7,bad
com,1,7.0,11,6.0,7,good
com,1,12.5,21,6.0,6,bad
media,0,7.0,7,4.0,5,good
ml,0,6.0,6,13.0,22,bad
com,0,8.0,8,0.0,0,bad
com,0,13.0,13,6.0,7,good
com,0,13.0,13,4.6,7,bad
net,1,3.0,4,2.0,2,bad
com,0,11.0,11,0.0,0,good
org,1,7.0,11,0.0,0,good
com,1,16.0,16,2.6666666666666665,3,bad
com,1,6.0,9,6.0,10,good
com,1,8.5,13,6.0,6,good
org,1,9.5,14,5.0,10,good
com,1,4.5,6,4.0,7,good
com.au,0,16.0,16,7.0,12,bad
com,1,4.0,5,4.0,5,good
org,1,9.0,15,9.4,32,good
com,0,12.0,20,3.75,5,bad
com,1,10.0,17,11.0,35,good
net,0,15.0,15,10.0,32,bad
uk,2,4.5,7,3.5,6,good
no,1,3.0,4,3.0,3,good
eu,0,10.0,10,5.529411764705882,14,bad
es,1,5.5,7,7.0,13,good
org,0,18.0,18,4.0,6,good
co,1,7.0,11,4.5,5,good
uk,2,5.0,7,3.5,6,good
us,3,3.25,5,8.0,13,good
org.au,0,8.0,8,3.4,5,bad
edu,2,6.666666666666667,10,6.6,13,good
com,1,6.5,10,2.0,3,good
com,0,8.0,8,8.0,8,bad
com,0,17.0,17,0.0,0,bad
it,1,7.5,12,7.0,7,bad
biz,0,9.0,9,9.666666666666666,15,bad
com,1,6.0,6,0.0,0,bad
com,1,5.0,7,5.166666666666667,7,good
com,0,12.0,12,2.0,3,bad
com,0,9.0,9,6.5,15,bad
ru,1,5.5,8,4.4,8,good
net,1,4.5,6,0.5,1,good
com,2,3.6666666666666665,5,2.0,2,bad
